,project,Dynamic Baseline BATCHBISECT,BATCHBISECT random_linear -1.0,BATCHBISECT exponential 2.0,BATCHBISECT stagger 2.0,BATCHBISECT random_exponential -1.0,BATCHBISECT linear 2.0,BATCHBISECT random_random -1.0,BATCHBISECT linear 4.0,BATCHBISECT linear 1.0,BATCHBISECT stagger 3.0,BATCHBISECT linear 3.0,BATCHBISECT stagger_mfu 2.0,BATCHBISECT stagger_mfu 3.0,BATCHBISECT exponential 3.0,Dynamic Baseline BATCHSTOP4,BATCHSTOP4 linear 2.0,BATCHSTOP4 exponential 3.0,BATCHSTOP4 stagger_mfu 3.0,BATCHSTOP4 random_exponential -1.0,BATCHSTOP4 linear 3.0,BATCHSTOP4 linear 4.0,BATCHSTOP4 random_random -1.0,BATCHSTOP4 random_linear -1.0,BATCHSTOP4 stagger_mfu 2.0,BATCHSTOP4 exponential 2.0,BATCHSTOP4 linear 1.0,BATCHSTOP4 stagger 2.0,BATCHSTOP4 stagger 3.0,Dynamic Baseline BATCHDIVIDE4,BATCHDIVIDE4 stagger_mfu 3.0,BATCHDIVIDE4 linear 1.0,BATCHDIVIDE4 random_exponential -1.0,BATCHDIVIDE4 linear 3.0,BATCHDIVIDE4 linear 4.0,BATCHDIVIDE4 stagger 2.0,BATCHDIVIDE4 random_linear -1.0,BATCHDIVIDE4 linear 2.0,BATCHDIVIDE4 exponential 3.0,BATCHDIVIDE4 stagger 3.0,BATCHDIVIDE4 stagger_mfu 2.0,BATCHDIVIDE4 random_random -1.0,BATCHDIVIDE4 exponential 2.0
24,ratpack-ratpack.csv,27.10955710955712,27.599067599067595,27.50582750582751,29.743589743589737,27.622377622377627,28.55477855477855,28.951048951048943,29.300699300699307,29.300699300699307,29.72027972027972,29.20745920745921,28.741258741258747,29.16083916083916,30.023310023310017,29.97668997668997,33.31002331002331,34.38228438228438,33.05361305361305,32.93706293706293,33.286713286713294,34.26573426573427,32.86713286713287,32.121212121212125,32.19114219114219,30.722610722610725,33.33333333333333,32.7039627039627,32.98368298368298,30.79254079254079,28.391608391608383,29.696969696969703,32.02797202797203,28.62470862470863,28.997668997668995,28.484848484848484,30.27972027972028,28.158508158508155,34.38228438228438,28.36829836829837,27.902097902097907,27.10955710955712,26.66666666666667
25,junit-team-junit5.csv,5.932203389830503,-5.0847457627118615,3.86064030131827,8.192090395480221,0.2824858757062145,4.425612052730699,-3.672316384180789,1.3182674199623392,9.039548022598863,3.86064030131827,2.3540489642184497,4.7080979284369135,2.165725047080983,3.483992467043308,12.523540489642182,22.22222222222223,20.80979284369114,19.58568738229755,17.60828625235405,16.384180790960457,19.58568738229755,14.218455743879474,13.559322033898312,17.60828625235405,14.312617702448208,23.44632768361582,19.11487758945385,19.679849340866284,14.689265536723164,17.325800376647834,23.54048964218456,14.406779661016955,15.72504708097928,17.325800376647834,18.17325800376648,10.64030131826742,20.90395480225989,20.80979284369114,19.2090395480226,16.85499058380414,12.994350282485884,13.465160075329564
26,apache-nifi.csv,43.81338742393509,45.667922341350334,46.10257896261953,47.63836569110403,44.2770211532889,45.69689944943495,46.33439582729643,46.74007534048102,45.89973920602724,47.40654882642712,45.580991017096494,44.45088380179658,46.18951028687337,47.81222833961171,48.18893074471168,53.11503911909591,54.10026079397276,52.15879455230368,52.44856563314981,52.56447406548826,54.50594030715735,51.81106925528832,53.40481019994205,50.42016806722689,51.69516082294987,52.85424514633439,52.30368009272674,52.53549695740365,49.05824398725007,43.72645609968125,47.84120544769632,47.31961750217328,45.60996812518111,46.53723558388873,44.7116777745581,46.79802955665025,45.37815126050421,54.01332946971892,44.13213561286584,42.2776006954506,43.49463923500435,44.21906693711968
27,typetools-checker-framework.csv,63.85613207547169,66.27358490566039,66.21462264150944,65.97877358490567,65.15330188679246,65.74292452830188,65.68396226415095,65.97877358490567,67.09905660377359,66.15566037735849,66.68632075471697,66.86320754716982,65.80188679245283,65.2122641509434,65.15330188679245,68.80896226415095,67.51179245283018,68.57311320754717,69.87028301886792,68.3372641509434,67.51179245283018,67.09905660377359,67.62971698113208,68.69103773584905,67.62971698113208,68.63207547169812,67.27594339622641,68.51415094339623,66.80424528301887,58.37264150943396,57.31132075471698,63.73820754716981,57.193396226415096,56.13207547169812,56.780660377358494,60.318396226415096,56.780660377358494,65.09433962264151,58.195754716981135,58.136792452830186,56.485849056603776,57.783018867924525
28,geoserver-geoserver.csv,48.64516129032258,46.924731182795696,49.59139784946237,49.97849462365591,49.333333333333336,49.03225806451613,48.38709677419355,49.075268817204304,49.376344086021504,49.46236559139785,49.59139784946237,49.46236559139785,49.59139784946237,48.043010752688176,51.311827956989255,55.26881720430107,54.40860215053763,54.193548387096776,54.36559139784946,53.075268817204304,55.39784946236559,53.59139784946237,53.29032258064516,54.40860215053763,51.74193548387097,54.193548387096776,54.064516129032256,54.10752688172043,52.60215053763441,46.924731182795696,47.26881720430107,49.03225806451613,45.634408602150536,47.56989247311828,46.32258064516129,48.60215053763441,47.61290322580645,53.46236559139785,46.96774193548387,46.193548387096776,46.27956989247312,44.774193548387096
29,square-wire.csv,29.41084544460072,29.254571026722928,30.75480543834975,32.239412408188784,29.44210032817628,31.692451945616497,31.223628691983123,31.16111892483201,32.020628223159875,32.56758868573215,30.9423347398031,29.58274730426629,30.786060321925305,33.53649007657447,32.45819659321769,36.990154711673696,37.91217377715268,36.13064541334584,36.17752773870917,36.88076261915924,37.42772308173152,37.55274261603376,36.912017502734805,34.47413658384123,35.208626347866854,36.72448820128145,35.86497890295358,36.58384122519144,32.97390217221441,30.00468823253634,33.614627285513365,32.7551179871855,31.6143147366776,31.12986404125644,30.254727301140804,31.42678543522426,31.192373808407567,37.66213470854821,30.45788404438194,28.723238005938427,29.739021722144088,29.645257071417404
30,CloudifySource-cloudify.csv,13.262370540851553,6.127733026467197,10.270425776754893,12.51438434982738,6.789413118527037,13.434982738780208,8.601841196777912,11.334867663981584,16.800920598388956,11.449942462600688,12.773302646720367,10.097813578826234,10.615650172612192,12.197928653624857,19.3325661680092,26.294591484464902,23.21634062140392,22.12313003452244,22.410817031070195,23.791714614499423,24.280782508630608,21.26006904487917,20.023014959723824,19.850402761795166,19.850402761795166,26.23705408515535,21.116225546605293,22.09436133486767,20.79976985040276,20.224395857307243,25.489067894131185,19.39010356731876,22.008055235903345,21.691599539700803,19.47640966628309,17.750287686996543,24.33831990794016,23.01495972382048,20.33947065592635,18.383199079401606,16.887226697353285,17.894131185270425
31,essentials-Essentials.csv,67.78242677824268,70.2463970246397,70.1999070199907,71.1297071129707,69.8279869827987,69.5025569502557,71.78056717805671,70.3858670385867,69.36308693630869,71.59460715946071,71.08321710832172,70.75778707577871,69.6885169688517,69.0841469084147,70.33937703393771,73.12877731287773,73.22175732217573,72.80334728033472,76.47605764760576,74.61645746164575,74.47698744769875,75.36029753602975,75.91817759181777,74.56996745699675,73.36122733612274,72.75685727568573,73.73314737331474,74.15155741515574,71.68758716875871,60.1115760111576,60.15806601580661,64.71408647140865,60.66945606694561,60.3905160390516,62.06415620641562,64.43514644351464,59.7396559739656,72.80334728033472,60.66945606694561,62.11064621106462,60.5764760576476,61.552766155276615
32,dreamhead-moco.csv,59.38375350140056,58.73015873015873,58.356676003734826,59.757236227824464,61.1577964519141,62.04481792717087,57.93650793650794,60.78431372549019,61.39122315592904,60.87768440709617,61.297852474323065,60.83099906629318,60.41083099906629,59.38375350140056,61.531279178338,65.21942110177405,63.445378151260506,64.56582633053222,63.81886087768441,65.45284780578899,65.68627450980392,64.6125116713352,64.51914098972922,64.00560224089637,61.67133520074697,65.12605042016807,63.49206349206349,64.51914098972922,62.41830065359477,53.36134453781513,54.29505135387488,54.71521942110177,54.01493930905696,51.86741363211952,52.75443510737628,54.71521942110177,53.31465919701214,63.445378151260506,53.26797385620915,53.36134453781513,53.12791783380019,51.12044817927171
33,SonarSource-sonar-java.csv,52.04498977505112,51.87457396046353,53.34014996591684,54.22631220177232,51.90865712338105,54.02181322426721,52.62440354464894,53.6468984321745,53.51056578050443,54.02181322426721,52.82890252215405,53.20381731424676,52.52215405589639,52.48807089297887,56.30538513974097,60.63394683026585,59.06612133605999,59.23653715064758,60.7361963190184,59.679618268575325,60.59986366734833,60.80436264485344,60.97477845944103,58.31629175187457,58.07770961145194,59.85003408316292,58.38445807770961,59.13428766189502,56.9188820722563,49.488752556237216,51.43149284253579,53.88548057259714,50.715746421267895,49.59100204498978,48.670756646216766,53.987730061349694,50.27266530334015,59.03203817314247,49.31833674164962,48.53442399454669,48.56850715746421,48.3640081799591
34,osmdroid-osmdroid.csv,19.732514799386102,14.010085507564128,17.605788204341152,19.14053935540452,15.47906160929621,19.51326463494847,16.356062267046696,19.557114667836004,21.92501644376233,18.21968866476649,19.666739750054816,17.54001315500986,16.706862530146893,18.482788862091653,24.687568515676386,30.0372725279544,28.765621574216183,26.660819995615,26.901995176496385,28.436746327559742,29.686472264854203,25.915369436527072,26.156544617408457,25.23569392677045,24.994518745889053,30.300372725279544,25.80574435430826,26.72659504494628,25.8495943871958,23.6351677263758,29.2260469195352,23.94211795658846,26.24424468318351,26.551194913396188,22.84586713440035,23.26244244683184,27.16509537382153,28.743696557772424,23.591317693488264,22.18811664108748,22.18811664108748,22.078491558868663
35,apache-jackrabbit-oak.csv,30.398205272013456,24.50925406618059,32.30510375771172,31.85642176107683,28.26696578799776,30.67863151991027,28.54739203589456,30.398205272013456,32.97812675266405,30.846887268648345,29.893438025799213,30.734716769489623,30.67863151991027,32.02467750981492,35.50196298373528,40.32529444756029,42.06393718452047,39.48401570386988,39.035333707235,38.69882220975883,40.77397644419518,37.240605720695456,38.30622546270331,37.91362871564778,37.80145821648907,42.51261918115536,38.97924845765564,39.70835670218733,36.62366797532249,35.614133482894005,38.47448121144139,33.65114974761637,34.49242849130678,36.28715647784632,34.155916993830616,31.688166012338755,35.445877734155914,39.5961862030286,35.50196298373528,32.97812675266405,31.74425126191811,33.70723499719574
36,ngageoint-geowave.csv,14.016578749058027,8.100979653353434,13.451394122079876,13.489073097211758,9.231348907309725,12.622456669178604,9.570459683496608,11.90655614167295,14.506405425772414,13.300678221552374,12.01959306706857,12.43406179351922,11.981914091936702,14.31801055011303,18.08590806330068,22.908816880180865,23.097211755840235,20.57272042200452,20.87415222305954,20.00753579502637,22.418990203466464,17.06857573474001,19.55538809344385,19.819140919366987,19.706103993971368,22.418990203466464,20.120572720422004,21.816126601356444,18.839487565938207,18.72645064054258,21.77844762622456,18.274302938960066,18.38733986435569,19.630746043707617,18.16126601356443,15.109269027882448,20.761115297663903,23.059532780708366,19.66842501883949,18.08590806330068,15.3353428786737,17.972871137905045
37,sakaiproject-sakai.csv,14.473684210526317,9.21052631578948,10.244360902255636,13.25187969924812,10.620300751879697,12.687969924812023,8.740601503759393,12.12406015037594,15.319548872180448,13.721804511278194,12.593984962406012,8.55263157894737,9.492481203007516,14.755639097744364,17.763157894736846,22.838345864661648,22.74436090225564,19.07894736842105,20.39473684210526,21.80451127819549,22.4624060150376,20.39473684210526,18.79699248120301,18.23308270676692,18.609022556390983,21.80451127819549,20.20676691729324,20.20676691729324,19.07894736842105,15.977443609022558,21.52255639097744,17.293233082706763,19.924812030075188,19.26691729323308,18.23308270676692,16.16541353383458,21.61654135338345,22.650375939849624,17.85714285714286,16.635338345864668,17.10526315789474,16.917293233082702
38,apache-pdfbox.csv,17.85714285714286,8.152173913043484,17.0807453416149,18.400621118012424,14.518633540372676,17.0807453416149,11.64596273291926,16.847826086956516,22.127329192546583,14.90683229813665,17.546583850931682,16.614906832298132,13.81987577639751,17.003105590062106,24.534161490683225,31.366459627329192,29.8136645962733,27.63975155279504,29.42546583850931,28.1832298136646,31.055900621118013,23.291925465838503,25.0,27.09627329192547,26.94099378881988,32.22049689440993,27.717391304347828,28.027950310559007,26.086956521739136,24.301242236024848,30.04658385093168,22.90372670807453,24.378881987577643,25.62111801242236,24.14596273291926,19.099378881987576,27.95031055900621,29.11490683229813,25.077639751552795,23.369565217391298,19.798136645962728,22.981366459627324
39,yegor256-takes.csv,44.83030781373323,43.48855564325178,43.56748224151539,44.988161010260455,46.32991318074191,45.85635359116022,47.355958958168905,45.38279400157853,45.2249408050513,47.98737174427782,44.90923441199684,45.38279400157853,47.67166535122336,46.882399368587215,49.80268350434096,52.80189423835833,53.7490134175217,53.82794001578532,53.43330702446725,50.27624309392265,53.1965272296764,52.01262825572218,54.85398579321231,51.69692186266772,48.61878453038674,51.85477505919495,50.03946329913181,52.644041041831095,49.40805051302289,47.51381215469613,47.04025256511444,51.0655090765588,43.72533543804262,46.32991318074191,44.19889502762431,48.53985793212313,45.38279400157853,53.90686661404894,45.93528018942384,45.30386740331492,43.646408839779006,42.38358326756117
40,naver-pinpoint.csv,36.322463768115945,36.27717391304348,37.9981884057971,38.58695652173913,38.81340579710145,37.95289855072464,39.6286231884058,40.85144927536232,37.95289855072464,40.30797101449275,38.6322463768116,37.45471014492754,37.45471014492754,40.53442028985507,43.43297101449275,47.69021739130435,49.63768115942029,46.24094202898551,43.20652173913044,47.28260869565217,50.81521739130435,48.09782608695652,47.91666666666666,45.516304347826086,44.11231884057971,46.51268115942029,44.65579710144928,48.14311594202898,45.06340579710145,40.53442028985507,43.70471014492754,42.88949275362319,42.52717391304348,44.83695652173913,39.94565217391305,42.07427536231884,42.844202898550726,49.45652173913044,42.028985507246375,40.76086956521739,40.625,39.53804347826087
41,checkstyle-checkstyle.csv,2.238805970149249,-5.010660980810229,3.091684434968016,5.223880597014926,-1.918976545842213,1.226012793176977,-3.091684434968016,0.4797441364605532,6.876332622601282,0.1599147121535225,2.292110874200432,4.957356076759055,-0.4797441364605532,0.2665245202558566,8.848614072494666,17.96375266524521,14.552238805970148,13.43283582089552,13.059701492537314,13.43283582089552,14.765458422174843,9.381663113006397,6.982942430703631,14.498933901918974,10.767590618336882,18.97654584221749,13.592750533049042,14.12579957356077,11.567164179104472,12.793176972281444,18.550106609808097,10.501066098081026,12.68656716417911,14.978678038379527,12.953091684434966,8.901918976545844,17.750533049040513,14.765458422174843,13.752665245202564,13.8592750533049,7.7825159914712145,10.447761194029852
42,grails-grails-core.csv,53.56860679483803,52.43613378983408,55.306821174611535,54.93810903344746,52.83118251250988,54.17434816960758,53.19989465367395,54.70107979984198,54.64840663681854,54.01632868053726,55.148801685541216,55.12246510402949,54.67474321833026,53.64761653937319,56.43929417961549,59.62602054253358,59.46800105346326,58.62523044508823,57.67711351066632,58.38820121148275,60.25809849881485,57.67711351066632,59.30998156439294,58.57255728206479,57.88780616276007,58.9939425862523,57.91414274427179,57.88780616276007,57.46642085857256,49.381090334474585,50.618909665525415,55.12246510402949,49.48643666052146,49.30208058993943,49.512773242033184,51.98841190413484,50.276534105873054,59.44166447195154,49.43376349749803,49.46010007900974,49.61811956808006,49.27574400842771
43,SpongePowered-SpongeForge.csv,63.77998829724984,66.17905207723815,64.59918080748976,66.12053832650673,65.88648332358105,65.71094207138677,66.47162083089526,66.12053832650673,64.89174956114687,66.35459332943242,66.23756582796958,67.23229959040376,65.2428320655354,64.65769455822118,67.1152720889409,70.45055588063195,68.51960210649503,69.33879461673493,72.90813341135167,70.04095962551199,70.74312463428906,70.27501462843767,70.97717963721475,70.8601521357519,67.87595084844938,69.68987712112346,69.68987712112346,69.68987712112346,67.64189584552369,57.63604447045056,58.57226448215331,64.01404330017554,57.63604447045056,57.63604447045056,58.92334698654184,64.07255705090697,57.10942071386776,68.22703335283792,58.33820947922762,59.33294324166179,58.22118197776477,57.10942071386776
44,jOOQ-jOOQ.csv,46.37034494594131,48.189462845374976,48.927406898918825,50.60923288141411,49.21915222241291,47.8977175218809,49.06469881585722,49.13334477432641,47.81191007379441,50.21451862021623,48.25810880384417,47.81191007379441,48.24094731422687,49.85412733825296,48.41256221039987,52.0336365196499,52.61712716663806,52.37686631199588,53.28642526171272,52.39402780161318,53.18345632400892,53.33790973056461,53.458040157885705,51.501630341513646,52.0336365196499,51.46730736227904,52.85738802128024,53.20061781362622,48.79011498198044,42.64630169898747,44.43109661918655,46.5076368628797,43.16114638750644,41.66809679080144,43.38424575253132,46.57628282134889,42.69778616783937,52.59996567702076,43.332761283679424,41.82255019735713,42.182941479320405,42.62914020937017
45,Graylog2-graylog2-server.csv,66.0427807486631,70.23172905525847,72.81639928698752,68.00356506238859,69.69696969696969,72.37076648841355,70.40998217468805,72.99465240641712,69.5187165775401,69.96434937611409,71.83600713012478,70.58823529411765,69.96434937611409,69.25133689839572,68.00356506238859,73.0837789661319,72.01426024955437,72.01426024955437,70.85561497326204,73.44028520499108,73.88591800356507,71.3903743315508,71.4795008912656,72.28163992869875,73.1729055258467,70.76648841354724,70.14260249554367,71.83600713012478,70.14260249554367,59.80392156862745,59.09090909090909,63.72549019607843,61.40819964349376,61.40819964349376,58.73440285204991,61.85383244206773,60.87344028520499,63.19073083778966,60.42780748663102,60.60606060606061,59.62566844919786,62.21033868092692
46,xetorthio-jedis.csv,14.251592356687905,6.727707006369428,14.09235668789809,16.600318471337573,10.589171974522287,15.12738853503184,9.076433121019107,13.773885350318466,18.51114649681529,12.778662420382162,13.734076433121018,13.136942675159233,11.226114649681534,13.495222929936304,19.705414012738853,26.23407643312101,24.56210191082802,22.929936305732483,22.49203821656052,24.76114649681529,26.074840764331213,21.695859872611464,20.740445859872608,22.2531847133758,22.37261146496816,27.30891719745223,23.48726114649682,23.208598726114644,21.138535031847137,20.62101910828025,27.388535031847127,19.466560509554142,24.363057324840767,24.084394904458605,22.37261146496816,17.953821656050962,25.11942675159236,24.60191082802548,21.05891719745223,20.97929936305732,19.98407643312101,20.54140127388536
47,open-keychain-open-keychain.csv,34.92237043516291,33.30417668926306,36.62803411327357,38.0056855455937,34.003936146949485,36.14694948611415,34.5724907063197,36.059479553903344,36.43122676579926,37.655805816750494,35.95014213863985,35.55652744369124,35.40345506232232,36.081347036956046,39.23026459654494,43.49442379182156,42.92586923245135,41.85436256286901,42.48851957139733,42.02930242729062,43.45068882571616,41.72315766455281,41.74502514760551,41.65755521539471,41.89809752897442,42.575989503608135,42.75092936802974,43.01333916466215,40.14869888475836,34.96610540126831,38.22436037612071,36.95604635906408,36.21255193527225,36.93417887601137,36.64990159632626,34.94423791821562,36.75923901158976,42.663459435818936,36.40935928274656,35.425322545375025,34.17887601137109,35.84080472337634
48,deeplearning4j-deeplearning4j.csv,47.73869346733668,50.87939698492463,51.821608040201006,51.63316582914573,48.80653266331658,50.06281407035176,50.75376884422111,51.69597989949749,51.44472361809045,51.947236180904525,51.31909547738694,50.25125628140704,51.50753768844221,50.81658291457286,53.14070351758794,58.040201005025125,58.54271356783919,58.29145728643216,58.29145728643216,59.04522613065327,59.67336683417086,58.85678391959799,59.42211055276382,56.46984924623116,57.34924623115578,58.41708542713568,57.09798994974874,57.663316582914575,54.52261306532663,48.743718592964825,52.51256281407035,52.1356783919598,51.69597989949749,52.01005025125628,49.49748743718593,49.74874371859296,50.0,58.47989949748744,50.12562814070352,48.36683417085427,48.42964824120603,48.9321608040201
49,orbeon-orbeon-forms.csv,39.8039954768187,41.123256690539016,42.55559743686393,42.74406332453826,40.40708631737655,42.66867696946853,40.93479080286468,41.27402940067848,43.46023369770072,42.4802110817942,42.29174519411986,42.02789295137581,41.65096117602714,42.55559743686393,42.932529212212586,47.22955145118733,47.9457218243498,46.73954014323407,47.04108556351301,46.32491519035055,46.77723332076894,46.09875612514135,47.68186958160573,45.45797210704863,45.382585751978894,48.435733132303056,46.58876743309461,47.22955145118733,44.02563136072371,40.520165849981154,42.442517904259326,42.517904259329065,39.72860912174897,40.89709762532981,40.105540897097626,43.19638145495665,39.3516773464003,46.89031285337354,41.08556351300415,39.0124387485865,39.16321145872597,39.4647568790049
