,project,algorithm,ci_skip,batch_size,method,update_method,factor,num_of_builds,builds_saved,testall_size
205,deeplearning4j-deeplearning4j.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1859,-1.032608695652172,1840
206,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,1792,2.608695652173907,1840
207,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1798,2.282608695652172,1840
208,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1795,2.4456521739130466,1840
209,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1802,2.065217391304344,1840
210,deeplearning4j-deeplearning4j.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1845,-0.2717391304347814,1840
211,deeplearning4j-deeplearning4j.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1859,-1.032608695652172,1840
212,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,1792,2.608695652173907,1840
213,deeplearning4j-deeplearning4j.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1798,2.282608695652172,1840
214,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1795,2.4456521739130466,1840
215,deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1802,2.065217391304344,1840
216,open-keychain-open-keychain.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,1235,30.734716769489623,1783
217,open-keychain-open-keychain.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1236,30.67863151991027,1783
218,open-keychain-open-keychain.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,1107,37.91362871564778,1783
219,open-keychain-open-keychain.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1079,39.48401570386988,1783
220,open-keychain-open-keychain.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1195,32.97812675266405,1783
221,open-keychain-open-keychain.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1148,35.614133482894005,1783
222,open-keychain-open-keychain.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1158,31.641086186540733,1694
223,open-keychain-open-keychain.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1178,30.460448642266826,1694
224,open-keychain-open-keychain.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,1033,39.02007083825266,1694
225,open-keychain-open-keychain.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1027,39.37426210153483,1694
226,open-keychain-open-keychain.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1114,34.238488783943325,1694
227,open-keychain-open-keychain.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1112,34.35655253837072,1694
228,yegor256-takes.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,1538,42.027892951375804,2653
229,yegor256-takes.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1548,41.65096117602714,2653
230,yegor256-takes.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,1447,45.457972107048626,2653
231,yegor256-takes.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1413,46.73954014323407,2653
232,yegor256-takes.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1618,39.012438748586504,2653
233,yegor256-takes.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1578,40.520165849981154,2653
234,yegor256-takes.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1144,40.229885057471265,1914
235,yegor256-takes.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1144,40.229885057471265,1914
236,yegor256-takes.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,1067,44.252873563218394,1914
237,yegor256-takes.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1060,44.61859979101359,1914
238,yegor256-takes.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1187,37.98328108672936,1914
239,yegor256-takes.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1165,39.132706374085686,1914
240,keycloak-keycloak.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,1175,49.46236559139785,2325
241,keycloak-keycloak.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1172,49.59139784946237,2325
242,keycloak-keycloak.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,1060,54.40860215053763,2325
243,keycloak-keycloak.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1065,54.193548387096776,2325
244,keycloak-keycloak.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1251,46.193548387096776,2325
245,keycloak-keycloak.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1234,46.924731182795696,2325
246,keycloak-keycloak.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1105,49.45105215004575,2186
247,keycloak-keycloak.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1132,48.21591948764868,2186
248,keycloak-keycloak.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,1003,54.11710887465691,2186
249,keycloak-keycloak.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1006,53.97987191216834,2186
250,keycloak-keycloak.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1159,46.9807868252516,2186
251,keycloak-keycloak.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1182,45.92863677950595,2186
252,rackerlabs-blueflood.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,1381,37.45471014492754,2208
253,rackerlabs-blueflood.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1381,37.45471014492754,2208
254,rackerlabs-blueflood.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,1203,45.516304347826086,2208
255,rackerlabs-blueflood.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1187,46.24094202898551,2208
256,rackerlabs-blueflood.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1308,40.76086956521739,2208
257,rackerlabs-blueflood.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1313,40.53442028985507,2208
258,rackerlabs-blueflood.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1288,36.70761670761671,2035
259,rackerlabs-blueflood.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1287,36.75675675675676,2035
260,rackerlabs-blueflood.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,1113,45.307125307125304,2035
261,rackerlabs-blueflood.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1100,45.945945945945944,2035
262,rackerlabs-blueflood.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1218,40.14742014742015,2035
263,rackerlabs-blueflood.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1223,39.9017199017199,2035
264,xetorthio-jedis.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,792,50.25125628140704,1592
265,xetorthio-jedis.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,772,51.50753768844221,1592
266,xetorthio-jedis.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,693,56.469849246231156,1592
267,xetorthio-jedis.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,664,58.29145728643216,1592
268,xetorthio-jedis.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,822,48.36683417085427,1592
269,xetorthio-jedis.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,816,48.743718592964825,1592
270,xetorthio-jedis.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,738,50.56932350971199,1493
271,xetorthio-jedis.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,750,49.765572672471535,1493
272,xetorthio-jedis.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,648,56.59745478901541,1493
273,xetorthio-jedis.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,658,55.92766242464836,1493
274,xetorthio-jedis.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,764,48.82786336235767,1493
275,xetorthio-jedis.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,787,47.28734092431346,1493
276,orbeon-orbeon-forms.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,2324,12.43406179351922,2654
277,orbeon-orbeon-forms.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,2336,11.981914091936702,2654
278,orbeon-orbeon-forms.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,2128,19.819140919366987,2654
279,orbeon-orbeon-forms.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,2108,20.572720422004522,2654
280,orbeon-orbeon-forms.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,2174,18.08590806330068,2654
281,orbeon-orbeon-forms.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,2157,18.72645064054258,2654
282,orbeon-orbeon-forms.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,2182,12.545090180360717,2495
283,orbeon-orbeon-forms.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,2232,10.541082164328657,2495
284,orbeon-orbeon-forms.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,1995,20.04008016032064,2495
285,orbeon-orbeon-forms.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,2006,19.599198396793582,2495
286,orbeon-orbeon-forms.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,2044,18.076152304609224,2495
287,orbeon-orbeon-forms.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,2046,17.99599198396794,2495
288,linkedin-gobblin.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,3125,10.097813578826234,3476
289,linkedin-gobblin.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,3107,10.615650172612192,3476
290,linkedin-gobblin.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,2786,19.850402761795166,3476
291,linkedin-gobblin.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,2707,22.123130034522433,3476
292,linkedin-gobblin.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,2837,18.383199079401606,3476
293,linkedin-gobblin.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,2773,20.224395857307243,3476
294,linkedin-gobblin.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,2929,11.24242424242425,3300
295,linkedin-gobblin.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,2896,12.24242424242425,3300
296,linkedin-gobblin.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,2622,20.545454545454547,3300
297,linkedin-gobblin.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,2532,23.272727272727266,3300
298,linkedin-gobblin.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,2676,18.909090909090907,3300
299,linkedin-gobblin.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,2604,21.090909090909093,3300
300,JabRef-jabref.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,1204,57.93151642208246,2862
301,JabRef-jabref.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1203,57.9664570230608,2862
302,JabRef-jabref.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,1100,61.565338923829486,2862
303,JabRef-jabref.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1100,61.565338923829486,2862
304,JabRef-jabref.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1390,51.432564640111806,2862
305,JabRef-jabref.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1387,51.53738644304682,2862
306,JabRef-jabref.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1109,57.26396917148362,2595
307,JabRef-jabref.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1123,56.72447013487476,2595
308,JabRef-jabref.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,1021,60.65510597302505,2595
309,JabRef-jabref.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1013,60.96339113680154,2595
310,JabRef-jabref.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1246,51.98458574181117,2595
311,JabRef-jabref.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1260,51.445086705202314,2595
312,jOOQ-jOOQ.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,1917,44.45088380179658,3451
313,jOOQ-jOOQ.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1857,46.18951028687337,3451
314,jOOQ-jOOQ.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,1711,50.42016806722689,3451
315,jOOQ-jOOQ.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1651,52.15879455230368,3451
316,jOOQ-jOOQ.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1992,42.277600695450595,3451
317,jOOQ-jOOQ.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1942,43.72645609968125,3451
318,jOOQ-jOOQ.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1809,44.21831637372803,3243
319,jOOQ-jOOQ.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1772,45.35923527597903,3243
320,jOOQ-jOOQ.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,1613,50.26210299105766,3243
321,jOOQ-jOOQ.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1558,51.95806352143077,3243
322,jOOQ-jOOQ.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1846,43.07739747147703,3243
323,jOOQ-jOOQ.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1812,44.12580943570768,3243
324,structr-structr.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,2182,13.136942675159233,2512
325,structr-structr.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,2230,11.226114649681534,2512
326,structr-structr.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,1953,22.253184713375802,2512
327,structr-structr.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1936,22.929936305732483,2512
328,structr-structr.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1985,20.979299363057322,2512
329,structr-structr.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1994,20.62101910828025,2512
330,structr-structr.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,2064,12.057946314443967,2347
331,structr-structr.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,2131,9.203238176395402,2347
332,structr-structr.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,1844,21.43161482743929,2347
333,structr-structr.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1858,20.83510864933959,2347
334,structr-structr.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1852,21.09075415423945,2347
335,structr-structr.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1902,18.960374946740515,2347
336,floragunncom-search-guard.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,1358,62.814895947426066,3652
337,floragunncom-search-guard.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1277,65.0328587075575,3652
338,floragunncom-search-guard.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,1205,67.00438116100767,3652
339,floragunncom-search-guard.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1139,68.81161007667032,3652
340,floragunncom-search-guard.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1604,56.078860898138004,3652
341,floragunncom-search-guard.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1560,57.28368017524644,3652
342,floragunncom-search-guard.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1358,62.814895947426066,3652
343,floragunncom-search-guard.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1277,65.0328587075575,3652
344,floragunncom-search-guard.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,1205,67.00438116100767,3652
345,floragunncom-search-guard.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1139,68.81161007667032,3652
346,floragunncom-search-guard.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1604,56.078860898138004,3652
347,floragunncom-search-guard.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1560,57.28368017524644,3652
348,SpongePowered-SpongeForge.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,1894,39.54676029364826,3133
349,SpongePowered-SpongeForge.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1848,41.01500159591446,3133
350,SpongePowered-SpongeForge.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,1669,46.72837535908075,3133
351,SpongePowered-SpongeForge.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1617,48.38812639642515,3133
352,SpongePowered-SpongeForge.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1864,40.50430896903926,3133
353,SpongePowered-SpongeForge.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1801,42.515161187360356,3133
354,SpongePowered-SpongeForge.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1856,39.876903142209265,3087
355,SpongePowered-SpongeForge.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1823,40.94590217039197,3087
356,SpongePowered-SpongeForge.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,1632,47.13313896987366,3087
357,SpongePowered-SpongeForge.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1594,48.36410754778102,3087
358,SpongePowered-SpongeForge.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1823,40.94590217039197,3087
359,SpongePowered-SpongeForge.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1782,42.27405247813411,3087
360,sakaiproject-sakai.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,1704,55.122465104029494,3797
361,sakaiproject-sakai.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1721,54.67474321833026,3797
362,sakaiproject-sakai.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,1573,58.572557282064786,3797
363,sakaiproject-sakai.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1571,58.62523044508823,3797
364,sakaiproject-sakai.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1919,49.46010007900974,3797
365,sakaiproject-sakai.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1922,49.381090334474585,3797
366,sakaiproject-sakai.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1565,55.653159535279116,3529
367,sakaiproject-sakai.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1521,56.89997166336072,3529
368,sakaiproject-sakai.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,1457,58.713516576933976,3529
369,sakaiproject-sakai.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,1386,60.7254179654293,3529
370,sakaiproject-sakai.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,1791,49.249079059223575,3529
371,sakaiproject-sakai.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,1740,50.69424766222726,3529
372,dreamhead-moco.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,2812,36.308040770101925,4415
373,dreamhead-moco.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,2785,36.919592298980746,4415
374,dreamhead-moco.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,2574,41.69875424688562,4415
375,dreamhead-moco.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,2509,43.17100792751982,4415
376,dreamhead-moco.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,2857,35.28878822197055,4415
377,dreamhead-moco.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,2820,36.12684031710079,4415
378,dreamhead-moco.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,2404,37.57465593352376,3851
379,dreamhead-moco.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,2421,37.13321215268761,3851
380,dreamhead-moco.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,2214,42.508439366398335,3851
381,dreamhead-moco.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,2177,43.469228771747595,3851
382,dreamhead-moco.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,2459,36.1464554661127,3851
383,dreamhead-moco.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,2429,36.925473902882366,3851
384,nutzam-nutz.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,3761,17.54001315500986,4561
385,nutzam-nutz.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,3799,16.706862530146893,4561
386,nutzam-nutz.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,3410,25.235693926770452,4561
387,nutzam-nutz.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,3345,26.660819995615,4561
388,nutzam-nutz.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,3549,22.188116641087476,4561
389,nutzam-nutz.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,3483,23.635167726375798,4561
390,nutzam-nutz.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,3453,16.27061105722599,4124
391,nutzam-nutz.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,3507,14.96120271580989,4124
392,nutzam-nutz.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,2,3136,23.95732298739088,4124
393,nutzam-nutz.csv,BATCHSTOP4,1,-1,new_dynamic,stagger_mfu,3,3080,25.315227934044614,4124
394,nutzam-nutz.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,2,3246,21.290009699321047,4124
395,nutzam-nutz.csv,BATCHDIVIDE4,1,-1,new_dynamic,stagger_mfu,3,3192,22.59941804073715,4124
396,CloudSlang-cloud-slang.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,2,1315,39.372982941447674,2169
397,CloudSlang-cloud-slang.csv,BATCHBISECT,0,-1,new_dynamic,stagger_mfu,3,1318,39.23467035500231,2169
398,CloudSlang-cloud-slang.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,2,1146,47.16459197786999,2169
399,CloudSlang-cloud-slang.csv,BATCHSTOP4,0,-1,new_dynamic,stagger_mfu,3,1137,47.57952973720609,2169
400,CloudSlang-cloud-slang.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,2,1286,40.710004610419546,2169
401,CloudSlang-cloud-slang.csv,BATCHDIVIDE4,0,-1,new_dynamic,stagger_mfu,3,1242,42.738589211618255,2169
402,CloudSlang-cloud-slang.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,2,1227,38.52705410821643,1996
403,CloudSlang-cloud-slang.csv,BATCHBISECT,1,-1,new_dynamic,stagger_mfu,3,1233,38.22645290581163,1996
